shipment_id,order_id,dispatch_center_id,carrier_id,dispatch_date,shipped_date,promised_delivery_date,actual_delivery_date,delivery_status,delivery_days,delay_days
1825,1825,7,4,2024-07-29,2024-07-29,2024-07-30,2024-07-31,Delayed,2,1
1826,1826,7,5,2024-08-10,2024-08-10,2024-08-15,2024-08-15,On-Time,5,0
1827,1827,3,2,2024-08-05,2024-08-05,2024-08-07,2024-08-11,Delayed,6,4
1828,1828,3,2,2024-07-23,2024-07-23,2024-07-25,2024-07-25,On-Time,2,0
1829,1829,6,5,2024-09-11,2024-09-11,2024-09-15,2024-09-23,Delayed,12,8
1830,1830,8,2,2024-07-12,2024-07-12,2024-07-14,2024-07-14,On-Time,2,0
1831,1831,7,4,2024-09-15,2024-09-15,2024-09-16,2024-09-16,On-Time,1,0
1832,1832,8,4,2024-09-30,2024-09-30,2024-10-01,2024-10-01,On-Time,1,0
1833,1833,6,5,2024-07-04,2024-07-04,2024-07-09,2024-07-17,Delayed,13,8
1834,1834,1,5,2024-08-15,2024-08-15,2024-08-19,2024-08-19,On-Time,4,0
1835,1835,8,3,2024-07-29,2024-07-29,2024-08-02,2024-08-02,On-Time,4,0
1836,1836,4,3,2024-08-09,2024-08-09,2024-08-12,2024-08-12,On-Time,3,0
1837,1837,6,2,2024-09-18,2024-09-18,2024-09-19,2024-10-02,Delayed,14,13
1838,1838,6,5,2024-09-28,2024-09-28,2024-10-02,2024-10-08,Delayed,10,6
1839,1839,2,1,2024-09-11,2024-09-11,2024-09-13,2024-09-13,On-Time,2,0
1840,1840,6,3,2024-09-21,2024-09-21,2024-09-25,2024-10-08,Delayed,17,13
1841,1841,1,1,2024-07-21,2024-07-21,2024-07-23,2024-07-23,On-Time,2,0
1842,1842,7,1,2024-07-20,2024-07-20,2024-07-23,2024-07-23,On-Time,3,0
1843,1843,3,3,2024-08-13,2024-08-13,2024-08-17,2024-08-23,Delayed,10,6
1844,1844,2,4,2024-07-28,2024-07-28,2024-07-30,2024-07-30,On-Time,2,0
1845,1845,4,4,2024-09-24,2024-09-24,2024-09-26,2024-09-26,On-Time,2,0
1846,1846,8,1,2024-08-08,2024-08-08,2024-08-11,2024-08-11,On-Time,3,0
1847,1847,5,4,2024-09-11,2024-09-11,2024-09-12,2024-09-12,On-Time,1,0
1848,1848,1,3,2024-08-31,2024-08-31,2024-09-03,2024-09-03,On-Time,3,0
1849,1849,1,2,2024-09-05,2024-09-05,2024-09-06,2024-09-06,On-Time,1,0
1850,1850,1,2,2024-09-09,2024-09-09,2024-09-10,2024-09-10,On-Time,1,0
1851,1851,1,4,2024-08-14,2024-08-14,2024-08-16,2024-08-16,On-Time,2,0
1852,1852,5,1,2024-08-12,2024-08-12,2024-08-14,2024-08-14,On-Time,2,0
1853,1853,6,1,2024-09-25,2024-09-25,2024-09-27,2024-10-08,Delayed,13,11
1854,1854,5,5,2024-07-23,2024-07-23,2024-07-27,2024-07-27,On-Time,4,0
1855,1855,3,5,2024-08-10,2024-08-10,2024-08-14,2024-08-24,Delayed,14,10
1856,1856,1,1,2024-08-04,2024-08-04,2024-08-06,2024-08-08,Delayed,4,2
1857,1857,1,1,2024-08-13,2024-08-13,2024-08-16,2024-08-16,On-Time,3,0
1858,1858,5,5,2024-09-26,2024-09-26,2024-10-01,2024-10-07,Delayed,11,6
1859,1859,3,4,2024-09-21,2024-09-21,2024-09-23,2024-10-01,Delayed,10,8
1860,1860,3,4,2024-09-20,2024-09-20,2024-09-21,2024-09-27,Delayed,7,6
1861,1861,1,4,2024-09-02,2024-09-02,2024-09-04,2024-09-04,On-Time,2,0
1862,1862,5,5,2024-08-24,2024-08-24,2024-08-29,2024-08-29,On-Time,5,0
1863,1863,4,2,2024-08-15,2024-08-15,2024-08-16,2024-08-16,On-Time,1,0
1864,1864,5,4,2024-07-12,2024-07-12,2024-07-13,2024-07-13,On-Time,1,0
1865,1865,1,1,2024-08-10,2024-08-10,2024-08-12,2024-08-12,On-Time,2,0
1866,1866,3,4,2024-09-21,2024-09-21,2024-09-22,2024-09-26,Delayed,5,4
1867,1867,5,5,2024-09-15,2024-09-15,2024-09-20,2024-09-20,On-Time,5,0
1868,1868,4,2,2024-09-07,2024-09-07,2024-09-09,2024-09-11,Delayed,4,2
1869,1869,6,1,2024-09-02,2024-09-02,2024-09-05,2024-09-05,On-Time,3,0
1870,1870,6,2,2024-09-01,2024-09-01,2024-09-02,2024-09-09,Delayed,8,7
1871,1871,5,4,2024-09-06,2024-09-06,2024-09-07,,Cancelled,0,0
1872,1872,3,1,2024-07-19,2024-07-19,2024-07-22,,Cancelled,0,0
1873,1873,6,4,2024-07-13,2024-07-13,2024-07-14,2024-07-24,Delayed,11,10
1874,1874,6,5,2024-09-23,2024-09-23,2024-09-28,2024-10-12,Delayed,19,14
1875,1875,2,2,2024-07-31,2024-07-31,2024-08-01,2024-08-01,On-Time,1,0
1876,1876,2,1,2024-09-29,2024-09-29,2024-10-01,2024-10-01,On-Time,2,0
1877,1877,8,5,2024-07-18,2024-07-18,2024-07-23,2024-07-23,On-Time,5,0
1878,1878,6,4,2024-09-05,2024-09-05,2024-09-06,2024-09-19,Delayed,14,13
1879,1879,4,2,2024-07-13,2024-07-13,2024-07-14,2024-07-19,Delayed,6,5
1880,1880,6,3,2024-07-19,2024-07-19,2024-07-22,2024-08-01,Delayed,13,10
1881,1881,4,5,2024-09-09,2024-09-09,2024-09-14,2024-09-14,On-Time,5,0
1882,1882,1,1,2024-07-26,2024-07-26,2024-07-29,2024-07-29,On-Time,3,0
1883,1883,6,5,2024-08-24,2024-08-24,2024-08-29,2024-08-28,On-Time,4,0
1884,1884,5,2,2024-07-05,2024-07-05,2024-07-07,2024-07-07,On-Time,2,0
1885,1885,1,2,2024-08-26,2024-08-26,2024-08-27,2024-08-27,On-Time,1,0
1886,1886,1,3,2024-07-03,2024-07-03,2024-07-06,2024-07-06,On-Time,3,0
1887,1887,8,5,2024-09-01,2024-09-01,2024-09-06,2024-09-06,On-Time,5,0
1888,1888,6,5,2024-09-11,2024-09-11,2024-09-15,2024-09-19,Delayed,8,4
1889,1889,6,4,2024-07-19,2024-07-19,2024-07-21,2024-08-03,Delayed,15,13
1890,1890,2,1,2024-08-08,2024-08-08,2024-08-11,2024-08-16,Delayed,8,5
1891,1891,1,2,2024-08-04,2024-08-04,2024-08-05,2024-08-05,On-Time,1,0
1892,1892,1,1,2024-07-15,2024-07-15,2024-07-18,2024-07-18,On-Time,3,0
1893,1893,3,2,2024-09-22,2024-09-22,2024-09-23,,Cancelled,0,0
1894,1894,4,2,2024-07-23,2024-07-23,2024-07-25,2024-07-30,Delayed,7,5
1895,1895,5,2,2024-08-27,2024-08-27,2024-08-28,2024-08-30,Delayed,3,2
1896,1896,2,4,2024-08-30,2024-08-30,2024-09-01,2024-09-06,Delayed,7,5
1897,1897,8,5,2024-08-20,2024-08-20,2024-08-25,2024-08-25,On-Time,5,0
1898,1898,3,5,2024-07-15,2024-07-15,2024-07-20,2024-07-20,On-Time,5,0
1899,1899,2,2,2024-09-07,2024-09-07,2024-09-09,2024-09-10,Delayed,3,1
1900,1900,5,4,2024-09-17,2024-09-17,2024-09-18,2024-09-18,On-Time,1,0
1901,1901,6,3,2024-08-07,2024-08-07,2024-08-11,2024-08-17,Delayed,10,6
1902,1902,5,1,2024-09-27,2024-09-27,2024-09-29,2024-09-29,On-Time,2,0
1903,1903,7,4,2024-08-27,2024-08-27,2024-08-28,2024-08-28,On-Time,1,0
1904,1904,2,1,2024-09-24,2024-09-24,2024-09-27,2024-09-30,Delayed,6,3
1905,1905,8,4,2024-09-05,2024-09-05,2024-09-07,2024-09-07,On-Time,2,0
1906,1906,6,4,2024-08-17,2024-08-17,2024-08-19,2024-08-31,Delayed,14,12
1907,1907,6,2,2024-09-27,2024-09-27,2024-09-28,2024-10-09,Delayed,12,11
1908,1908,6,4,2024-07-30,2024-07-30,2024-07-31,2024-08-06,Delayed,7,6
1909,1909,1,2,2024-07-17,2024-07-17,2024-07-19,,Cancelled,0,0
1910,1910,8,3,2024-08-21,2024-08-21,2024-08-25,2024-08-25,On-Time,4,0
1911,1911,5,2,2024-08-01,2024-08-01,2024-08-03,2024-08-03,On-Time,2,0
1912,1912,6,1,2024-08-11,2024-08-11,2024-08-13,2024-08-12,On-Time,1,0
1913,1913,1,3,2024-07-10,2024-07-10,2024-07-13,2024-07-13,On-Time,3,0
1914,1914,8,4,2024-07-24,2024-07-24,2024-07-25,2024-07-25,On-Time,1,0
1915,1915,4,5,2024-07-27,2024-07-27,2024-08-01,2024-08-03,Delayed,7,2
1916,1916,3,1,2024-09-06,2024-09-06,2024-09-08,2024-09-08,On-Time,2,0
1917,1917,6,4,2024-07-31,2024-07-31,2024-08-02,2024-08-02,On-Time,2,0
1918,1918,6,2,2024-07-11,2024-07-11,2024-07-13,2024-07-12,On-Time,1,0
1919,1919,4,1,2024-09-21,2024-09-21,2024-09-24,2024-09-24,On-Time,3,0
1920,1920,8,2,2024-09-22,2024-09-22,2024-09-23,2024-09-24,Delayed,2,1
1921,1921,7,1,2024-08-11,2024-08-11,2024-08-14,2024-08-14,On-Time,3,0
1922,1922,1,1,2024-07-26,2024-07-26,2024-07-29,2024-07-29,On-Time,3,0
1923,1923,6,4,2024-09-24,2024-09-24,2024-09-26,2024-10-05,Delayed,11,9
1924,1924,3,2,2024-09-03,2024-09-03,2024-09-05,2024-09-18,Delayed,15,13
1925,1925,6,2,2024-09-04,2024-09-04,2024-09-06,2024-09-05,On-Time,1,0
1926,1926,4,4,2024-08-24,2024-08-24,2024-08-26,2024-08-26,On-Time,2,0
1927,1927,1,3,2024-09-16,2024-09-16,2024-09-20,,Cancelled,0,0
1928,1928,6,3,2024-08-03,2024-08-03,2024-08-07,2024-08-21,Delayed,18,14
1929,1929,1,1,2024-08-04,2024-08-04,2024-08-06,2024-08-06,On-Time,2,0
1930,1930,2,3,2024-07-19,2024-07-19,2024-07-22,2024-07-22,On-Time,3,0
1931,1931,6,4,2024-09-11,2024-09-11,2024-09-13,2024-09-18,Delayed,7,5
1932,1932,7,3,2024-07-06,2024-07-06,2024-07-09,2024-07-09,On-Time,3,0
1933,1933,7,4,2024-08-20,2024-08-20,2024-08-21,2024-08-22,Delayed,2,1
1934,1934,6,1,2024-09-17,2024-09-17,2024-09-19,2024-09-26,Delayed,9,7
1935,1935,1,4,2024-08-22,2024-08-22,2024-08-23,2024-08-23,On-Time,1,0
1936,1936,5,2,2024-08-26,2024-08-26,2024-08-27,2024-08-31,Delayed,5,4
1937,1937,6,1,2024-09-19,2024-09-19,2024-09-21,2024-10-04,Delayed,15,13
1938,1938,8,3,2024-10-01,2024-10-01,2024-10-04,2024-10-10,Delayed,9,6
1939,1939,7,5,2024-09-14,2024-09-14,2024-09-18,2024-09-18,On-Time,4,0
1940,1940,1,1,2024-09-24,2024-09-24,2024-09-27,2024-09-27,On-Time,3,0
1941,1941,4,1,2024-08-12,2024-08-12,2024-08-14,2024-08-14,On-Time,2,0
1942,1942,5,3,2024-08-21,2024-08-21,2024-08-24,2024-08-24,On-Time,3,0
1943,1943,5,2,2024-07-21,2024-07-21,2024-07-22,2024-07-22,On-Time,1,0
1944,1944,2,5,2024-08-05,2024-08-05,2024-08-09,2024-08-15,Delayed,10,6
1945,1945,3,5,2024-08-31,2024-08-31,2024-09-04,2024-09-14,Delayed,14,10
1946,1946,6,3,2024-08-26,2024-08-26,2024-08-30,2024-09-07,Delayed,12,8
1947,1947,5,4,2024-08-24,2024-08-24,2024-08-25,,Cancelled,0,0
1948,1948,3,3,2024-07-23,2024-07-23,2024-07-26,2024-07-25,On-Time,2,0
1949,1949,6,4,2024-07-17,2024-07-17,2024-07-18,2024-07-18,On-Time,1,0
1950,1950,1,1,2024-09-12,2024-09-12,2024-09-14,2024-09-19,Delayed,7,5
1951,1951,6,1,2024-08-26,2024-08-26,2024-08-29,2024-09-05,Delayed,10,7
1952,1952,6,4,2024-08-16,2024-08-16,2024-08-17,2024-08-23,Delayed,7,6
1953,1953,1,1,2024-08-29,2024-08-29,2024-08-31,2024-08-31,On-Time,2,0
1954,1954,5,4,2024-07-23,2024-07-23,2024-07-24,2024-07-24,On-Time,1,0
1955,1955,4,5,2024-08-27,2024-08-27,2024-09-01,2024-09-01,On-Time,5,0
1956,1956,1,1,2024-07-18,2024-07-18,2024-07-21,2024-07-21,On-Time,3,0
1957,1957,3,2,2024-07-16,2024-07-16,2024-07-17,2024-07-30,Delayed,14,13
1958,1958,1,4,2024-07-22,2024-07-22,2024-07-23,2024-07-23,On-Time,1,0
1959,1959,6,2,2024-08-06,2024-08-06,2024-08-08,2024-08-07,On-Time,1,0
1960,1960,2,2,2024-08-17,2024-08-17,2024-08-19,2024-08-23,Delayed,6,4
1961,1961,7,4,2024-08-18,2024-08-18,2024-08-20,2024-08-20,On-Time,2,0
1962,1962,6,2,2024-09-09,2024-09-09,2024-09-10,2024-09-23,Delayed,14,13
1963,1963,3,3,2024-08-11,2024-08-11,2024-08-15,2024-08-28,Delayed,17,13
1964,1964,4,1,2024-07-11,2024-07-11,2024-07-14,2024-07-14,On-Time,3,0
1965,1965,2,1,2024-09-07,2024-09-07,2024-09-10,2024-09-10,On-Time,3,0
1966,1966,4,2,2024-07-11,2024-07-11,2024-07-13,2024-07-13,On-Time,2,0
1967,1967,6,1,2024-07-15,2024-07-15,2024-07-17,2024-07-29,Delayed,14,12
1968,1968,2,4,2024-09-10,2024-09-10,2024-09-12,2024-09-13,Delayed,3,1
1969,1969,1,3,2024-09-15,2024-09-15,2024-09-19,2024-09-22,Delayed,7,3
1970,1970,4,3,2024-09-11,2024-09-11,2024-09-14,2024-09-14,On-Time,3,0
1971,1971,4,2,2024-08-01,2024-08-01,2024-08-03,2024-08-06,Delayed,5,3
1972,1972,5,4,2024-07-20,2024-07-20,2024-07-22,2024-07-25,Delayed,5,3
1973,1973,2,3,2024-09-17,2024-09-17,2024-09-20,2024-09-20,On-Time,3,0
1974,1974,8,5,2024-08-25,2024-08-25,2024-08-29,2024-08-29,On-Time,4,0
1975,1975,1,2,2024-08-21,2024-08-21,2024-08-23,2024-08-25,Delayed,4,2
1976,1976,1,4,2024-07-26,2024-07-26,2024-07-27,2024-07-27,On-Time,1,0
1977,1977,6,2,2024-07-28,2024-07-28,2024-07-29,2024-08-07,Delayed,10,9
1978,1978,6,2,2024-08-27,2024-08-27,2024-08-28,2024-09-03,Delayed,7,6
1979,1979,8,3,2024-08-02,2024-08-02,2024-08-05,2024-08-05,On-Time,3,0
1980,1980,8,3,2024-09-05,2024-09-05,2024-09-09,2024-09-13,Delayed,8,4
1981,1981,5,1,2024-08-17,2024-08-17,2024-08-20,2024-08-22,Delayed,5,2
1982,1982,7,4,2024-09-25,2024-09-25,2024-09-26,2024-09-26,On-Time,1,0
1983,1983,6,5,2024-07-12,2024-07-12,2024-07-17,2024-07-22,Delayed,10,5
1984,1984,6,2,2024-09-19,2024-09-19,2024-09-21,2024-10-04,Delayed,15,13
1985,1985,7,3,2024-08-18,2024-08-18,2024-08-21,2024-08-21,On-Time,3,0
1986,1986,6,4,2024-09-24,2024-09-24,2024-09-26,2024-10-06,Delayed,12,10
1987,1987,3,3,2024-10-02,2024-10-02,2024-10-05,2024-10-19,Delayed,17,14
1988,1988,5,5,2024-08-28,2024-08-28,2024-09-02,,Cancelled,0,0
1989,1989,1,5,2024-09-23,2024-09-23,2024-09-27,2024-09-27,On-Time,4,0
1990,1990,3,2,2024-09-07,2024-09-07,2024-09-08,2024-09-16,Delayed,9,8
1991,1991,1,1,2024-09-30,2024-09-30,2024-10-03,2024-10-03,On-Time,3,0
1992,1992,8,5,2024-07-20,2024-07-20,2024-07-24,2024-07-24,On-Time,4,0
1993,1993,8,4,2024-07-19,2024-07-19,2024-07-21,2024-07-21,On-Time,2,0
1994,1994,3,5,2024-08-14,2024-08-14,2024-08-19,2024-08-27,Delayed,13,8
1995,1995,7,4,2024-07-26,2024-07-26,2024-07-27,2024-07-27,On-Time,1,0
1996,1996,7,1,2024-09-06,2024-09-06,2024-09-09,2024-09-09,On-Time,3,0
1997,1997,8,2,2024-08-13,2024-08-13,2024-08-14,2024-08-14,On-Time,1,0
1998,1998,8,1,2024-09-25,2024-09-25,2024-09-28,2024-09-28,On-Time,3,0
1999,1999,7,5,2024-07-13,2024-07-13,2024-07-17,2024-07-17,On-Time,4,0
2000,2000,4,1,2024-08-29,2024-08-29,2024-09-01,2024-09-03,Delayed,5,2
2001,2001,5,4,2024-08-12,2024-08-12,2024-08-14,2024-08-14,On-Time,2,0
2002,2002,2,2,2024-09-24,2024-09-24,2024-09-25,2024-09-30,Delayed,6,5
2003,2003,6,3,2024-07-15,2024-07-15,2024-07-19,2024-07-23,Delayed,8,4
2004,2004,5,4,2024-08-21,2024-08-21,2024-08-23,2024-08-23,On-Time,2,0
2005,2005,1,3,2024-08-16,2024-08-16,2024-08-20,2024-08-26,Delayed,10,6
2006,2006,7,2,2024-09-21,2024-09-21,2024-09-22,2024-09-22,On-Time,1,0
2007,2007,1,1,2024-08-13,2024-08-13,2024-08-16,2024-08-16,On-Time,3,0
2008,2008,4,5,2024-07-14,2024-07-14,2024-07-19,2024-07-25,Delayed,11,6
2009,2009,3,4,2024-09-06,2024-09-06,2024-09-07,2024-09-18,Delayed,12,11
2010,2010,6,1,2024-09-08,2024-09-08,2024-09-10,2024-09-19,Delayed,11,9
2011,2011,6,2,2024-08-17,2024-08-17,2024-08-19,2024-08-19,On-Time,2,0
2012,2012,5,3,2024-08-02,2024-08-02,2024-08-05,2024-08-05,On-Time,3,0
2013,2013,3,1,2024-09-03,2024-09-03,2024-09-06,2024-09-06,On-Time,3,0
2014,2014,8,1,2024-09-08,2024-09-08,2024-09-10,2024-09-10,On-Time,2,0
2015,2015,6,3,2024-07-03,2024-07-03,2024-07-06,2024-07-11,Delayed,8,5
2016,2016,6,4,2024-08-20,2024-08-20,2024-08-21,2024-08-31,Delayed,11,10
2017,2017,4,2,2024-07-21,2024-07-21,2024-07-23,2024-07-23,On-Time,2,0
2018,2018,1,3,2024-07-09,2024-07-09,2024-07-12,2024-07-16,Delayed,7,4
2019,2019,4,4,2024-09-23,2024-09-23,2024-09-24,2024-09-29,Delayed,6,5
2020,2020,4,5,2024-08-28,2024-08-28,2024-09-01,2024-09-01,On-Time,4,0
2021,2021,6,3,2024-09-17,2024-09-17,2024-09-20,2024-09-19,On-Time,2,0
2022,2022,6,2,2024-09-13,2024-09-13,2024-09-14,2024-09-19,Delayed,6,5
2023,2023,1,5,2024-09-06,2024-09-06,2024-09-10,2024-09-10,On-Time,4,0
2024,2024,6,3,2024-09-16,2024-09-16,2024-09-20,2024-09-30,Delayed,14,10
2025,2025,1,1,2024-09-12,2024-09-12,2024-09-15,2024-09-17,Delayed,5,2
2026,2026,1,5,2024-08-15,2024-08-15,2024-08-19,2024-08-19,On-Time,4,0
2027,2027,7,5,2024-09-30,2024-09-30,2024-10-05,2024-10-05,On-Time,5,0
2028,2028,7,4,2024-08-03,2024-08-03,2024-08-04,2024-08-08,Delayed,5,4
2029,2029,1,5,2024-08-14,2024-08-14,2024-08-18,2024-08-23,Delayed,9,5
2030,2030,6,2,2024-08-28,2024-08-28,2024-08-29,2024-09-07,Delayed,10,9
2031,2031,6,2,2024-09-26,2024-09-26,2024-09-27,2024-09-27,On-Time,1,0
2032,2032,4,3,2024-09-25,2024-09-25,2024-09-29,2024-09-29,On-Time,4,0
2033,2033,5,3,2024-07-29,2024-07-29,2024-08-02,2024-08-02,On-Time,4,0
2034,2034,5,4,2024-07-26,2024-07-26,2024-07-27,2024-08-01,Delayed,6,5
2035,2035,5,5,2024-08-10,2024-08-10,2024-08-15,2024-08-15,On-Time,5,0
2036,2036,8,4,2024-08-04,2024-08-04,2024-08-06,2024-08-10,Delayed,6,4
2037,2037,7,3,2024-08-31,2024-08-31,2024-09-04,2024-09-04,On-Time,4,0
2038,2038,2,1,2024-08-17,2024-08-17,2024-08-19,2024-08-19,On-Time,2,0
2039,2039,5,2,2024-09-05,2024-09-05,2024-09-06,2024-09-06,On-Time,1,0
2040,2040,2,4,2024-08-18,2024-08-18,2024-08-20,2024-08-26,Delayed,8,6
2041,2041,2,1,2024-07-31,2024-07-31,2024-08-03,2024-08-03,On-Time,3,0
2042,2042,7,3,2024-09-16,2024-09-16,2024-09-19,2024-09-19,On-Time,3,0
2043,2043,1,4,2024-07-07,2024-07-07,2024-07-09,2024-07-09,On-Time,2,0
2044,2044,2,3,2024-09-03,2024-09-03,2024-09-06,2024-09-06,On-Time,3,0
2045,2045,3,3,2024-09-26,2024-09-26,2024-09-29,2024-10-05,Delayed,9,6
2046,2046,5,5,2024-07-16,2024-07-16,2024-07-21,2024-07-21,On-Time,5,0
2047,2047,5,3,2024-07-31,2024-07-31,2024-08-04,2024-08-07,Delayed,7,3
2048,2048,2,2,2024-08-19,2024-08-19,2024-08-20,2024-08-20,On-Time,1,0
2049,2049,8,1,2024-09-14,2024-09-14,2024-09-17,2024-09-17,On-Time,3,0
2050,2050,6,1,2024-09-24,2024-09-24,2024-09-26,2024-09-25,On-Time,1,0
2051,2051,1,5,2024-08-04,2024-08-04,2024-08-09,2024-08-09,On-Time,5,0
2052,2052,6,5,2024-08-04,2024-08-04,2024-08-08,2024-08-08,On-Time,4,0
2053,2053,2,3,2024-09-10,2024-09-10,2024-09-14,2024-09-14,On-Time,4,0
2054,2054,2,2,2024-08-08,2024-08-08,2024-08-09,2024-08-09,On-Time,1,0
2055,2055,3,2,2024-08-17,2024-08-17,2024-08-18,2024-08-18,On-Time,1,0
2056,2056,4,3,2024-08-06,2024-08-06,2024-08-09,2024-08-09,On-Time,3,0
2057,2057,5,4,2024-09-22,2024-09-22,2024-09-24,2024-09-25,Delayed,3,1
2058,2058,6,2,2024-09-02,2024-09-02,2024-09-04,2024-09-14,Delayed,12,10
2059,2059,2,5,2024-08-26,2024-08-26,2024-08-30,2024-08-30,On-Time,4,0
2060,2060,5,1,2024-08-08,2024-08-08,2024-08-11,2024-08-11,On-Time,3,0
2061,2061,6,2,2024-11-24,2024-11-24,2024-11-25,2024-12-06,Delayed,12,11
2062,2062,4,3,2024-10-26,2024-10-26,2024-10-30,2024-10-30,On-Time,4,0
2063,2063,1,3,2024-12-24,2024-12-24,2024-12-28,2025-01-01,Delayed,8,4
2064,2064,7,2,2024-10-17,2024-10-17,2024-10-19,2024-10-22,Delayed,5,3
2065,2065,4,1,2024-11-18,2024-11-18,2024-11-20,2024-11-20,On-Time,2,0
2066,2066,2,2,2024-10-26,2024-10-26,2024-10-27,2024-10-27,On-Time,1,0
2067,2067,6,1,2024-10-15,2024-10-15,2024-10-18,,Cancelled,0,0
2068,2068,5,4,2024-10-09,2024-10-09,2024-10-11,2024-10-11,On-Time,2,0
2069,2069,6,1,2024-12-02,2024-12-02,2024-12-05,2024-12-10,Delayed,8,5
2070,2070,7,1,2024-11-28,2024-11-28,2024-11-30,2024-11-30,On-Time,2,0
2071,2071,6,1,2024-10-21,2024-10-21,2024-10-24,2024-10-23,On-Time,2,0
2072,2072,5,3,2024-12-20,2024-12-20,2024-12-24,2024-12-26,Delayed,6,2
2073,2073,7,4,2024-11-13,2024-11-13,2024-11-14,2024-11-14,On-Time,1,0
2074,2074,6,2,2024-12-18,2024-12-18,2024-12-19,,Cancelled,0,0
2075,2075,5,3,2024-11-02,2024-11-02,2024-11-05,2024-11-05,On-Time,3,0
2076,2076,3,1,2024-11-30,2024-11-30,2024-12-03,2024-12-16,Delayed,16,13
2077,2077,7,4,2024-11-01,2024-11-01,2024-11-03,2024-11-08,Delayed,7,5
2078,2078,7,3,2024-11-26,2024-11-26,2024-11-30,2024-11-30,On-Time,4,0
2079,2079,6,1,2024-10-15,2024-10-15,2024-10-17,2024-10-30,Delayed,15,13
2080,2080,3,1,2024-10-08,2024-10-08,2024-10-10,2024-10-21,Delayed,13,11
2081,2081,4,3,2024-11-24,2024-11-24,2024-11-28,2024-11-29,Delayed,5,1
2082,2082,7,4,2024-12-08,2024-12-08,2024-12-10,2024-12-15,Delayed,7,5
2083,2083,1,2,2024-11-27,2024-11-27,2024-11-29,2024-12-03,Delayed,6,4
2084,2084,3,4,2024-10-22,2024-10-22,2024-10-24,2024-10-29,Delayed,7,5
2085,2085,6,3,2024-10-23,2024-10-23,2024-10-26,2024-10-25,On-Time,2,0
2086,2086,1,4,2025-01-01,2025-01-01,2025-01-03,2025-01-04,Delayed,3,1
2087,2087,2,1,2024-10-13,2024-10-13,2024-10-16,2024-10-16,On-Time,3,0
2088,2088,6,4,2024-12-22,2024-12-22,2024-12-23,2025-01-02,Delayed,11,10
2089,2089,5,4,2024-12-26,2024-12-26,2024-12-28,2024-12-28,On-Time,2,0
2090,2090,3,1,2024-10-18,2024-10-18,2024-10-20,,Cancelled,0,0
2091,2091,2,2,2024-11-08,2024-11-08,2024-11-10,2024-11-10,On-Time,2,0
2092,2092,7,1,2024-11-09,2024-11-09,2024-11-11,2024-11-11,On-Time,2,0
2093,2093,2,1,2024-10-11,2024-10-11,2024-10-13,2024-10-13,On-Time,2,0
2094,2094,1,1,2024-11-12,2024-11-12,2024-11-15,2024-11-15,On-Time,3,0
2095,2095,6,4,2024-12-22,2024-12-22,2024-12-23,2025-01-04,Delayed,13,12
2096,2096,6,2,2024-10-15,2024-10-15,2024-10-17,2024-10-24,Delayed,9,7
2097,2097,3,4,2024-10-07,2024-10-07,2024-10-08,2024-10-12,Delayed,5,4
2098,2098,4,5,2024-10-17,2024-10-17,2024-10-21,2024-10-22,Delayed,5,1
2099,2099,1,4,2024-12-02,2024-12-02,2024-12-04,2024-12-04,On-Time,2,0
2100,2100,2,5,2024-12-22,2024-12-22,2024-12-27,2024-12-27,On-Time,5,0
2101,2101,2,2,2024-12-26,2024-12-26,2024-12-28,2024-12-29,Delayed,3,1
2102,2102,5,4,2024-11-15,2024-11-15,2024-11-17,2024-11-17,On-Time,2,0
2103,2103,8,3,2024-12-04,2024-12-04,2024-12-08,2024-12-08,On-Time,4,0
2104,2104,5,3,2024-10-22,2024-10-22,2024-10-25,2024-10-31,Delayed,9,6
2105,2105,7,3,2024-12-14,2024-12-14,2024-12-17,2024-12-17,On-Time,3,0
2106,2106,2,2,2024-12-03,2024-12-03,2024-12-05,2024-12-08,Delayed,5,3
2107,2107,1,2,2024-12-23,2024-12-23,2024-12-24,2024-12-24,On-Time,1,0
2108,2108,2,5,2024-10-24,2024-10-24,2024-10-28,2024-10-28,On-Time,4,0
2109,2109,1,5,2024-11-09,2024-11-09,2024-11-14,2024-11-14,On-Time,5,0
2110,2110,2,5,2024-11-25,2024-11-25,2024-11-30,2024-11-30,On-Time,5,0
2111,2111,4,2,2024-12-11,2024-12-11,2024-12-12,2024-12-12,On-Time,1,0
2112,2112,5,3,2024-12-11,2024-12-11,2024-12-14,2024-12-14,On-Time,3,0
2113,2113,5,3,2024-10-03,2024-10-03,2024-10-07,2024-10-07,On-Time,4,0
2114,2114,1,5,2024-12-14,2024-12-14,2024-12-18,2024-12-18,On-Time,4,0
2115,2115,2,2,2024-11-16,2024-11-16,2024-11-18,2024-11-18,On-Time,2,0
2116,2116,4,1,2024-12-28,2024-12-28,2024-12-31,2024-12-31,On-Time,3,0
2117,2117,3,2,2024-12-17,2024-12-17,2024-12-18,2024-12-25,Delayed,8,7
2118,2118,3,1,2024-10-29,2024-10-29,2024-11-01,2024-11-10,Delayed,12,9
2119,2119,4,2,2024-11-22,2024-11-22,2024-11-23,2024-11-23,On-Time,1,0
2120,2120,8,5,2024-10-19,2024-10-19,2024-10-24,2024-10-28,Delayed,9,4
2121,2121,1,1,2024-12-11,2024-12-11,2024-12-14,2024-12-14,On-Time,3,0
